,title,mp3_url,midi_url,metadata
470,"
	 Asto bat daukat saltzeko IV         
	",https://bdb.bertsozale.eus/common/file/get/32833,https://bdb.bertsozale.eus/common/file/get/24553,"['Seiko berdina, 5 puntuz eta 8 silabaz (hg) / Bost puntuko berdina (ip)', 'ABDEFG', '8/8/8/8/8']"
471,"
	 Asto bat daukat saltzeko V         / Itxas gizontto bat      
	",https://bdb.bertsozale.eus/common/file/get/32871,https://bdb.bertsozale.eus/common/file/get/24556,"['Sei puntuko berdina, 8 silabaz', 'ABDEAB', '8/8/8/8/8']"
472,"
	 Asto koxkor bat zela         / Gure astoa balan      
	",https://bdb.bertsozale.eus/common/file/get/32958,https://bdb.bertsozale.eus/common/file/get/19015,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
473,"
	 Asto zaharra elbarrie         
	",https://bdb.bertsozale.eus/common/file/get/32809,https://bdb.bertsozale.eus/common/file/get/26869,"['Seikoa, berdinaren moldekoa, 4 puntuz (hg) / Lau puntukoa, berdinaren moldekoa (ip)', 'ABD', '8/8/8/8']"
474,"
	 Asto zaharra Tudelatik         
	",https://bdb.bertsozale.eus/common/file/get/32144,https://bdb.bertsozale.eus/common/file/get/24124,"['Kopla handia', 'ABD', '8/8/10/8']"
475,"
	 Ataungo Sanmartinetan         
	",https://bdb.bertsozale.eus/common/file/get/54608,https://bdb.bertsozale.eus/common/file/get/54434,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1-A2-B-A3', '7/6']"
476,"
	 Ate txokoan oilar bi         / Horrako hor goian         / Ukuilun dagon astoak   
	",https://bdb.bertsozale.eus/common/file/get/32217,https://bdb.bertsozale.eus/common/file/get/24127,"['Kopla handia', 'AAB', '8/8/10/8']"
477,"
	 Atea dizut kirrinkari         
	",https://bdb.bertsozale.eus/common/file/get/32254,https://bdb.bertsozale.eus/common/file/get/24130,"['Kopla handiaren moldekoa', 'ABD', '8/8/10/8']"
478,"
	 Atea ttan-ttan jo nizun eta         
	",https://bdb.bertsozale.eus/common/file/get/31282,https://bdb.bertsozale.eus/common/file/get/22009,"['AB', '5/5/8']"
479,"
	 Ategorrietako I         
	",https://bdb.bertsozale.eus/common/file/get/32022,https://bdb.bertsozale.eus/common/file/get/25873,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
480,,,,[]
481,"
	 Atmosferatik atera eta         
	",https://bdb.bertsozale.eus/common/file/get/32767,https://bdb.bertsozale.eus/common/file/get/26659,"['Hamabikoa, handiaren moldekoa, 7 puntuz (hg) / Zazpi puntukoa, handiaren moldekoa (ip)', 'A1A2BD..', '5/5/5/3']"
482,"
	 Atoz gure Jesusen         
	",https://bdb.bertsozale.eus/common/file/get/33263,https://bdb.bertsozale.eus/common/file/get/21622,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDEF', '6/7']"
483,"
	 Atoz maiteño atoz         
	",https://bdb.bertsozale.eus/common/file/get/33297,https://bdb.bertsozale.eus/common/file/get/21625,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDEFD', '1/6/6']"
484,"
	 Atoz pekataria         
	",https://bdb.bertsozale.eus/common/file/get/32277,https://bdb.bertsozale.eus/common/file/get/21004,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', 'Hutsik']"
485,"
	 Atozte bada misionera         
	",https://bdb.bertsozale.eus/common/file/get/31966,https://bdb.bertsozale.eus/common/file/get/22813,"['Zortzikoa, handiaren moldekoa, 4 puntuz (hg) / Lau puntukoa, handiaren moldekoa (ip)', 'A1A2A3A4', '5/5/5/3']"
486,"
	 Atozte ikustera         / Erregeen adorazioa      
	",https://bdb.bertsozale.eus/common/file/get/32996,https://bdb.bertsozale.eus/common/file/get/19018,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
487,"
	 Atsegin harturik nago         
	",https://bdb.bertsozale.eus/common/file/get/33030,https://bdb.bertsozale.eus/common/file/get/19021,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'AB1DB2', '7/6']"
488,"
	 Atso bat ikusi nuen         
	",https://bdb.bertsozale.eus/common/file/get/33251,https://bdb.bertsozale.eus/common/file/get/25405,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2A3A2', '7/6']"
489,,,,[]
490,"
	 Atso zaharraren atorra zaharra         
	",https://bdb.bertsozale.eus/common/file/get/31609,https://bdb.bertsozale.eus/common/file/get/22414,"['Seiko handia (hg) / Hiru puntuko handia (ip)', 'A1BA2', '10/6/2']"
491,"
	 Atsoa ta auria         
	",https://bdb.bertsozale.eus/common/file/get/32628,https://bdb.bertsozale.eus/common/file/get/26095,"['Seiko txikia (hg) / Hiru puntuko txikia (ip)', 'AAB', '7/6']"
492,"
	 Attonak kantatzen du         
	",https://bdb.bertsozale.eus/common/file/get/32076,https://bdb.bertsozale.eus/common/file/get/26992,"['Hamabiko txikia (hg) / Sei puntuko txikia (ip)', 'ABD1D2B2B', '12/1']"
493,"
	 Atzerritarren mende         
	",https://bdb.bertsozale.eus/common/file/get/33531,https://bdb.bertsozale.eus/common/file/get/19027,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '7/6']"
494,"
	 Atzo etorri dataz         
	",https://bdb.bertsozale.eus/common/file/get/32315,https://bdb.bertsozale.eus/common/file/get/21007,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '13']"
495,"
	 Atzo goizean goiz jagi nintzan         
	",https://bdb.bertsozale.eus/common/file/get/31313,https://bdb.bertsozale.eus/common/file/get/22012,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '3/3/4/3/3']"
496,"
	 Atzo hordi eta         
	",https://bdb.bertsozale.eus/common/file/get/33331,https://bdb.bertsozale.eus/common/file/get/21628,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1B1DA2B2', '7/6']"
497,"
	 Atzo igandea zen         
	",https://bdb.bertsozale.eus/common/file/get/30793,https://bdb.bertsozale.eus/common/file/get/19030,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'AABD', '6/7']"
498,"
	 Atzo probetxu gabe         / Zenbait damaren esker txarra      
	",https://bdb.bertsozale.eus/common/file/get/30827,https://bdb.bertsozale.eus/common/file/get/19033,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
499,,,,[]
500,"
	 Atzo zen igandea         
	",https://bdb.bertsozale.eus/common/file/get/30865,https://bdb.bertsozale.eus/common/file/get/19036,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'AAB1B2', '13']"
501,"
	 Atzoko egunez egin bainuen         
	",https://bdb.bertsozale.eus/common/file/get/33111,https://bdb.bertsozale.eus/common/file/get/27067,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABA', '5/5/8']"
502,"
	 Aurrenetikan bazuten         
	",https://bdb.bertsozale.eus/common/file/get/30905,https://bdb.bertsozale.eus/common/file/get/19039,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'AB1B2', '7/6']"
503,"
	 Aurten gaztaina urte da         
	",https://bdb.bertsozale.eus/common/file/get/33285,https://bdb.bertsozale.eus/common/file/get/25408,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '6/7']"
504,"
	 Aurten Hernanin Sanjuanetan         
	",https://bdb.bertsozale.eus/common/file/get/31646,https://bdb.bertsozale.eus/common/file/get/22417,"['Seiko handia (hg) / Hiru puntuko handia (ip)', 'ABA', '4/5/5/4']"
505,"
	 Aurten mudantza berria         / Mendizaleak aurrera         / Aiako harritan gaude   
	",https://bdb.bertsozale.eus/common/file/get/32291,https://bdb.bertsozale.eus/common/file/get/24133,"['Zortzikoa, berdinaren moldekoa, 7 puntuz (hg) / Zazpi puntukoa, berdinaren moldekoa (ip)', 'ABDE....', '8/8/8/18/']"
506,"
	 Aurten Oiartzun hontan         / Oiartzungo festak      
	",https://bdb.bertsozale.eus/common/file/get/33320,https://bdb.bertsozale.eus/common/file/get/25411,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
507,,,,[]
508,"
	 Axuri beltxa ona duk baina         / Sila dantza      
	",https://bdb.bertsozale.eus/common/file/get/31347,https://bdb.bertsozale.eus/common/file/get/22015,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'A1A2', 'Hutsik']"
509,"
	 Azaroak hamaika I         
	",https://bdb.bertsozale.eus/common/file/get/30942,https://bdb.bertsozale.eus/common/file/get/19042,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AB1B2B1', '7/6']"
510,"
	 Azaroak hamaika II         
	",https://bdb.bertsozale.eus/common/file/get/30980,https://bdb.bertsozale.eus/common/file/get/19045,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1BDA2', '7/6']"
511,"
	 Azaroaren zortzian         
	",https://bdb.bertsozale.eus/common/file/get/31019,https://bdb.bertsozale.eus/common/file/get/19048,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'ABDB', '13']"
512,"
	 Azarotik hasita I         
	",https://bdb.bertsozale.eus/common/file/get/33357,https://bdb.bertsozale.eus/common/file/get/25414,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '7/6']"
513,"
	 Azarotik hasita II         
	",https://bdb.bertsozale.eus/common/file/get/33394,https://bdb.bertsozale.eus/common/file/get/25417,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1BA2A3', '7/6']"
514,"
	 Azienda bat dago         
	",https://bdb.bertsozale.eus/common/file/get/31056,https://bdb.bertsozale.eus/common/file/get/19051,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AAB1B2', '7/6']"
515,"
	 Azienda gazte bat         
	",https://bdb.bertsozale.eus/common/file/get/33470,https://bdb.bertsozale.eus/common/file/get/25420,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
516,,,,[]
517,"
	 Azken bordara lagundu dio         
	",https://bdb.bertsozale.eus/common/file/get/31809,https://bdb.bertsozale.eus/common/file/get/23527,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'A1BA2D1D2', 'Hutsik']"
518,,,,[]
519,,,,[]
520,,,,[]
521,"
	 Azkoitiko Azkaraten         
	",https://bdb.bertsozale.eus/common/file/get/31864,https://bdb.bertsozale.eus/common/file/get/25084,"['Lau puntuko berezia', 'ABDE', '8/10/9/10']"
522,,,,[]
523,"
	 Azpeitiko neskatxak         / Ai ai ai mutilak         / Iturritik jitean   
	",https://bdb.bertsozale.eus/common/file/get/31104,https://bdb.bertsozale.eus/common/file/get/21469,"['Seiko txikia (hg) / Hiru puntuko txikia (ip)', 'ABD', '7/6']"
524,"
	 Aztanen portalean         
	",https://bdb.bertsozale.eus/common/file/get/32354,https://bdb.bertsozale.eus/common/file/get/21010,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
525,"
	 Ba al dakizute zer dan         / Alberroren doinua      
	",https://bdb.bertsozale.eus/common/file/get/31197,https://bdb.bertsozale.eus/common/file/get/19054,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDB', '7/6']"
526,,,,[]
527,,,,[]
528,"
	 Badakit baituzula         
	",https://bdb.bertsozale.eus/common/file/get/32060,https://bdb.bertsozale.eus/common/file/get/25876,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'A1A2', '7/6']"
529,"
	 Badaukat neska-lagun bat         
	",https://bdb.bertsozale.eus/common/file/get/76881,https://bdb.bertsozale.eus/common/file/get/76880,"['Hamaseiko berdina, 8 puntuz eta 8 silabaz (hg) / Zortzi puntuko berdina, 16 silabaz (ip)', 'ABA1BDEE1(EE1)', 'Hutsik']"
530,"
	 Baditut egunero         
	",https://bdb.bertsozale.eus/common/file/get/31234,https://bdb.bertsozale.eus/common/file/get/19057,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'ABDE', '7/6']"
531,,,,[]
532,"
	 Baigorriko herria         
	",https://bdb.bertsozale.eus/common/file/get/31271,https://bdb.bertsozale.eus/common/file/get/19060,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABD1D2', '13']"
533,"
	 Bailara batean         
	",https://bdb.bertsozale.eus/common/file/get/33505,https://bdb.bertsozale.eus/common/file/get/25423,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2A3A4', '7/6']"
534,"
	 Baina halaxe ere         
	",https://bdb.bertsozale.eus/common/file/get/32393,https://bdb.bertsozale.eus/common/file/get/21013,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
535,"
	 Baionako suprefeta         
	",https://bdb.bertsozale.eus/common/file/get/32911,https://bdb.bertsozale.eus/common/file/get/24559,"['Zortzi puntuko berdina, 8 silabaz', 'ABABDEDF', '8/8/8/8/8']"
536,,,,[]
537,"
	 Bakardade haundi bat         
	",https://bdb.bertsozale.eus/common/file/get/33543,https://bdb.bertsozale.eus/common/file/get/25426,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
538,"
	 Bakarrik aurkitzen naiz         
	",https://bdb.bertsozale.eus/common/file/get/32431,https://bdb.bertsozale.eus/common/file/get/21016,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
539,"
	 Bakea ongia ta         
	",https://bdb.bertsozale.eus/common/file/get/31371,https://bdb.bertsozale.eus/common/file/get/19069,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'ABDE', 'Hutsik']"
540,"
	 Bakearen urtxoa         
	",https://bdb.bertsozale.eus/common/file/get/31820,https://bdb.bertsozale.eus/common/file/get/24904,"['Hamabiko txikia (hg) / Sei puntuko txikia (ip)', 'ABABDE', '7/6']"
541,"
	 Baldomeko oihana         / Krima bat egin dit      
	",https://bdb.bertsozale.eus/common/file/get/31855,https://bdb.bertsozale.eus/common/file/get/24907,"['Hamabiko txikia (hg) / Sei puntuko txikia (ip)', 'A1B1DA2B2E', '7/6']"
542,"
	 Balentin Berriotxoarena I         / Gobernadore Palermekua         / Aita ta ama Bizkaian dauzka   
	",https://bdb.bertsozale.eus/common/file/get/32004,https://bdb.bertsozale.eus/common/file/get/22816,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BD', '5/5/8']"
543,"
	 Balle triste honetan         
	",https://bdb.bertsozale.eus/common/file/get/32112,https://bdb.bertsozale.eus/common/file/get/26995,"['Zazpiko berezia, 4 puntuz (hg) / Lau puntuko berezia (ip)', 'ABD', '7/6']"
544,"
	 Baltzerana izan arren         
	",https://bdb.bertsozale.eus/common/file/get/31408,https://bdb.bertsozale.eus/common/file/get/19072,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABAB', '13']"
545,,,,[]
546,"
	 Baneza eta banitu         
	",https://bdb.bertsozale.eus/common/file/get/71226,https://bdb.bertsozale.eus/common/file/get/71224,"['Hamabikoa, handiaren moldekoa, 8 puntuz (hg) / Zortzi puntukoa, handiaren moldekoa (ip)', 'A-B-C-D', '8/8/10/8']"
547,"
	 Baratza baten lore polit bat         
	",https://bdb.bertsozale.eus/common/file/get/31680,https://bdb.bertsozale.eus/common/file/get/26611,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'A1A2B1AB2', '5/5/4/4']"
548,"
	 Baratzean zoin den eder I         / Pinpirina belarra      
	",https://bdb.bertsozale.eus/common/file/get/31443,https://bdb.bertsozale.eus/common/file/get/19075,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'AABA', '6/7']"
549,"
	 Baratzeko pikuak I         / Gazteetan gutxitan      
	",https://bdb.bertsozale.eus/common/file/get/31513,https://bdb.bertsozale.eus/common/file/get/19078,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDB', '13']"
550,"
	 Baratzeko pikuak II         
	",https://bdb.bertsozale.eus/common/file/get/31549,https://bdb.bertsozale.eus/common/file/get/19081,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AB1DB2', '13']"
551,"
	 Baratzeko pikuak III         
	",https://bdb.bertsozale.eus/common/file/get/31583,https://bdb.bertsozale.eus/common/file/get/19084,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABB', '13']"
552,"
	 Baratzeko pikuak IV         
	",https://bdb.bertsozale.eus/common/file/get/31619,https://bdb.bertsozale.eus/common/file/get/19087,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABD', '6/7']"
553,"
	 Baratzeko pikuak V         
	",https://bdb.bertsozale.eus/common/file/get/31655,https://bdb.bertsozale.eus/common/file/get/19090,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '13']"
554,"
	 Baratzeko pikuak VII         
	",https://bdb.bertsozale.eus/common/file/get/30804,https://bdb.bertsozale.eus/common/file/get/25429,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '7/6']"
555,"
	 Baratzeren batian         
	",https://bdb.bertsozale.eus/common/file/get/31691,https://bdb.bertsozale.eus/common/file/get/19093,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '7/6']"
556,"
	 Baratzian erramu         
	",https://bdb.bertsozale.eus/common/file/get/32330,https://bdb.bertsozale.eus/common/file/get/24136,"['Seikoa, berdinaren moldekoa, 5 puntuz (hg) / Bost puntukoa, berdinaren moldekoa (ip)', 'ABDAB1B2', '8/8/18/8/']"
557,"
	 Baratzian zein den eder         
	",https://bdb.bertsozale.eus/common/file/get/31902,https://bdb.bertsozale.eus/common/file/get/25087,"['Zazpiko berezia, 5 puntuz (hg) / Bost puntuko berezia (ip)', 'ABDEB', '8/8/10/10']"
558,"
	 Barber gaztia aizazu         
	",https://bdb.bertsozale.eus/common/file/get/32370,https://bdb.bertsozale.eus/common/file/get/24139,"['Seikoa, berdinaren moldekoa, 5 puntuz (hg) / Bost puntukoa, berdinaren moldekoa (ip)', 'ABDE', '8/8/18/18']"
559,"
	 Barberak esperantza         
	",https://bdb.bertsozale.eus/common/file/get/31726,https://bdb.bertsozale.eus/common/file/get/19096,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'ABDE', '7/6']"
560,"
	 Bardabioko semea naiz ta         
	",https://bdb.bertsozale.eus/common/file/get/31719,https://bdb.bertsozale.eus/common/file/get/22420,"['Seiko handia (hg) / Hiru puntuko handia (ip)', 'ABD', '5/5/4/4']"
561,"
	 Barka zaiguzu Jauna         
	",https://bdb.bertsozale.eus/common/file/get/31764,https://bdb.bertsozale.eus/common/file/get/19099,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '6/7']"
562,"
	 Barku xinple batean         / Baserrin jaio eta          / Arraunak bizkarrian   
	",https://bdb.bertsozale.eus/common/file/get/31804,https://bdb.bertsozale.eus/common/file/get/19102,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
563,"
	 Barku zaharrian Jon         
	",https://bdb.bertsozale.eus/common/file/get/32097,https://bdb.bertsozale.eus/common/file/get/25879,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
564,"
	 Barra iskinan batek         
	",https://bdb.bertsozale.eus/common/file/get/30838,https://bdb.bertsozale.eus/common/file/get/25432,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '6/7']"
565,"
	 Barruan degun dena ematen         
	",https://bdb.bertsozale.eus/common/file/get/32043,https://bdb.bertsozale.eus/common/file/get/22819,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2A1A2', '5/5/8']"
566,,,,[]
567,"
	 Basa andere maitagarria         
	",https://bdb.bertsozale.eus/common/file/get/31381,https://bdb.bertsozale.eus/common/file/get/22018,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AA', '5/5/4/2/2']"
568,"
	 Basamortuan zehar dabila         
	",https://bdb.bertsozale.eus/common/file/get/32081,https://bdb.bertsozale.eus/common/file/get/22822,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDE', '5/5/5/3']"
569,"
	 Basatxoritxu mokoluzia         
	",https://bdb.bertsozale.eus/common/file/get/32116,https://bdb.bertsozale.eus/common/file/get/22825,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2B1B2', '9/1/6/2']"
570,"
	 Baserri asko hustutzen dira         
	",https://bdb.bertsozale.eus/common/file/get/32233,https://bdb.bertsozale.eus/common/file/get/26446,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDE', '18/18']"
571,"
	 Baserri txuri eder         
	",https://bdb.bertsozale.eus/common/file/get/30878,https://bdb.bertsozale.eus/common/file/get/25435,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1BA2D', '7/6']"
572,,,,[]
573,"
	 Baserrian jaio nintzan         / Berriro itzuliko balitz         / Habanera   
	",https://bdb.bertsozale.eus/common/file/get/32948,https://bdb.bertsozale.eus/common/file/get/24562,"['Hamaseiko berdina, 8 puntuz eta 8 silabaz (hg) / Zortzi puntuko berdina, 16 silabaz (ip)', 'ABDE...', '8/8/8/8/8']"
574,"
	 Baserritar bat eta         
	",https://bdb.bertsozale.eus/common/file/get/31916,https://bdb.bertsozale.eus/common/file/get/19108,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
575,"
	 Baserritarrak gera gu         
	",https://bdb.bertsozale.eus/common/file/get/32408,https://bdb.bertsozale.eus/common/file/get/24142,"['Kopla handiaren moldekoa', 'ABD', '8/8/10/8']"
576,"
	 Baso txikia baino         
	",https://bdb.bertsozale.eus/common/file/get/32134,https://bdb.bertsozale.eus/common/file/get/25882,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
577,"
	 Basoilarrak kantatzen dizu         / Arbasoak      
	",https://bdb.bertsozale.eus/common/file/get/31942,https://bdb.bertsozale.eus/common/file/get/25090,"['Seiko berezia, 3 puntuz (hg) / Hiru puntuko berezia (ip)', 'ABD', '9/7']"
578,"
	 Basoko erregea         / Jaun-andre esposak      
	",https://bdb.bertsozale.eus/common/file/get/33369,https://bdb.bertsozale.eus/common/file/get/21631,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDAB', '6/7']"
579,"
	 Bat aranaztarra ta         
	",https://bdb.bertsozale.eus/common/file/get/30916,https://bdb.bertsozale.eus/common/file/get/25438,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABAB', '7/6']"
580,"
	 Batean tripako minez         
	",https://bdb.bertsozale.eus/common/file/get/32663,https://bdb.bertsozale.eus/common/file/get/26098,"['Seiko berdina, 3 puntuz eta 8 silabaz (hg) / Hiru puntuko berdina, 16 silabaz (ip)', 'A1A2B', '8/8/8/8']"
581,"
	 Batean xutik eta         
	",https://bdb.bertsozale.eus/common/file/get/32468,https://bdb.bertsozale.eus/common/file/get/21019,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '3/7/3']"
582,"
	 Bateltxoa kulunkaz         
	",https://bdb.bertsozale.eus/common/file/get/31956,https://bdb.bertsozale.eus/common/file/get/19111,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '13']"
583,"
	 Baten bizitza kanta dezadan         / Balentin Berriotxoarena II       
	",https://bdb.bertsozale.eus/common/file/get/33148,https://bdb.bertsozale.eus/common/file/get/27070,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BA2', '5/5/4/4']"
584,"
	 Batetik builaka         
	",https://bdb.bertsozale.eus/common/file/get/32523,https://bdb.bertsozale.eus/common/file/get/27025,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'A1A2BA1', '6/7/6/7/6']"
585,"
	 Batzutan da argia         / Buruari      
	",https://bdb.bertsozale.eus/common/file/get/33281,https://bdb.bertsozale.eus/common/file/get/26143,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABAB2B2', '7/6']"
586,"
	 Bautista Basterretxe         / Morerira juan da         / Itzaia   
	",https://bdb.bertsozale.eus/common/file/get/31994,https://bdb.bertsozale.eus/common/file/get/19114,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AB1DB2', '7/6']"
587,"
	 Baxakarteren ustez etsaia         / Adios eta orai banua      
	",https://bdb.bertsozale.eus/common/file/get/32153,https://bdb.bertsozale.eus/common/file/get/22828,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2A3A2', '5/5/4/2/2']"
588,"
	 Bazekiat lanean         
	",https://bdb.bertsozale.eus/common/file/get/32033,https://bdb.bertsozale.eus/common/file/get/19117,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AAB1B2', '7/6']"
589,"
	 Bazen gizon bat Paskual         
	",https://bdb.bertsozale.eus/common/file/get/32446,https://bdb.bertsozale.eus/common/file/get/24145,"['Kopla handia', 'ABAB', '8/8/10/8']"
590,"
	 Bazkaldurikan bapo-bapo         
	",https://bdb.bertsozale.eus/common/file/get/32070,https://bdb.bertsozale.eus/common/file/get/19120,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'ABDE', '7/6']"
591,,,,[]
592,,,,[]
593,"
	 Bazko eta Salbatore I         
	",https://bdb.bertsozale.eus/common/file/get/32985,https://bdb.bertsozale.eus/common/file/get/24565,"['Lauko berdina, 2 puntuz eta 8 silabaz (hg) / Bi puntuko berdina, 16 silabaz (ip)', 'ABDE', '8/8/8/8']"
594,"
	 Bazko eta Salbatore II         
	",https://bdb.bertsozale.eus/common/file/get/33021,https://bdb.bertsozale.eus/common/file/get/24568,"['Lau puntuko berdina, 8 silabaz', 'ABDE', '8/8/8/8/8']"
595,"
	 Bazterretik bazterrerat         
	",https://bdb.bertsozale.eus/common/file/get/32483,https://bdb.bertsozale.eus/common/file/get/24148,"['Seikoa, handiaren moldekoa, 3 puntuz (hg) / Hiru puntukoa, handiaren moldekoa (ip)', 'ABA', '8/8/18/8']"
596,,,,[]
597,"
	 Bedatsian dirade         
	",https://bdb.bertsozale.eus/common/file/get/32107,https://bdb.bertsozale.eus/common/file/get/19123,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AAA2A1', '7/6']"
598,"
	 Bedatsiarekilan         
	",https://bdb.bertsozale.eus/common/file/get/32143,https://bdb.bertsozale.eus/common/file/get/19126,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA2', '7/6']"
599,,,,[]
600,"
	 Bedeinkatua izan dedila I-A         
	",https://bdb.bertsozale.eus/common/file/get/31419,https://bdb.bertsozale.eus/common/file/get/22021,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '5/5/5/3']"
601,"
	 Bedeinkatua izan dedila I-B         
	",https://bdb.bertsozale.eus/common/file/get/31489,https://bdb.bertsozale.eus/common/file/get/22027,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '5/5/5/3']"
602,"
	 Bedeinkatua izan dedila II         
	",https://bdb.bertsozale.eus/common/file/get/32080,https://bdb.bertsozale.eus/common/file/get/26260,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '3/3/4/3/5']"
